guid,label
11236,neutral
11237,positive
11238,positive
11239,neutral
11240,positive
11241,positive
11243,neutral
11245,positive
11247,negative
11250,positive
11251,positive
11252,positive
11255,positive
11257,positive
11259,positive
11260,positive
11261,neutral
11262,positive
11264,positive
11267,positive
11268,positive
11269,neutral
11270,neutral
11271,positive
11273,positive
11274,positive
11276,neutral
11278,positive
11281,neutral
11282,neutral
11283,positive
11285,positive
11288,positive
11289,positive
11290,positive
11291,neutral
11292,negative
11294,neutral
11295,positive
11296,neutral
11298,negative
11299,positive
11300,positive
11301,positive
11303,positive
11304,positive
11305,positive
11306,positive
11307,positive
11308,neutral
11309,positive
11310,positive
11312,positive
11314,positive
11315,positive
11316,positive
11317,positive
11318,positive
11319,neutral
11320,neutral
11321,neutral
11323,positive
11324,positive
11325,positive
11326,positive
11327,positive
11328,positive
11330,neutral
11331,positive
11332,positive
11334,neutral
11335,positive
11336,positive
11337,neutral
11338,positive
11339,neutral
11340,positive
11341,neutral
11343,neutral
11345,positive
11346,positive
11347,positive
11348,positive
11350,positive
11352,positive
11353,positive
11354,positive
11356,positive
11357,positive
11358,positive
11360,positive
11361,positive
11363,positive
11364,negative
11366,neutral
11367,positive
11368,neutral
11369,neutral
11372,neutral
11374,neutral
11375,positive
11376,neutral
11379,positive
11380,neutral
11381,positive
11383,positive
11384,positive
11385,positive
11386,neutral
11387,positive
11390,neutral
11394,neutral
11397,neutral
11398,positive
11400,positive
11401,neutral
11402,positive
11403,positive
11404,neutral
11405,neutral
11406,positive
11408,positive
11409,neutral
11411,positive
11412,positive
11413,positive
11415,negative
11416,neutral
11417,positive
11418,positive
11419,neutral
11420,positive
11421,positive
11422,neutral
11423,positive
11424,positive
11427,positive
11428,positive
11430,positive
11431,neutral
11435,positive
11437,positive
11438,neutral
11439,neutral
11440,positive
11441,positive
11442,positive
11444,positive
11445,positive
11448,neutral
11450,neutral
11451,negative
11452,neutral
11453,positive
11455,positive
11456,neutral
11457,neutral
11458,positive
11459,neutral
11461,neutral
11462,positive
11463,neutral
11464,positive
11466,positive
11467,neutral
11468,neutral
11470,neutral
11471,negative
11473,neutral
11477,positive
11478,positive
11479,positive
11480,positive
11481,positive
11482,positive
11483,negative
11484,positive
11486,positive
11487,positive
11488,neutral
11489,neutral
11490,negative
11491,positive
11492,positive
11493,positive
11494,positive
11495,positive
11496,positive
11497,positive
11498,positive
11499,positive
11500,positive
11501,positive
11502,positive
11505,neutral
11506,positive
11510,neutral
11511,positive
11512,neutral
11513,positive
11517,positive
11518,positive
11519,positive
11522,positive
11523,positive
11524,positive
11525,positive
11526,positive
11527,positive
11528,neutral
11529,positive
11534,neutral
11535,positive
11536,positive
11537,positive
11538,positive
11539,positive
11540,neutral
11542,positive
11543,positive
11545,positive
11546,positive
11547,positive
11548,neutral
11550,neutral
11552,positive
11553,positive
11555,positive
11556,neutral
11557,positive
11558,positive
11559,neutral
11560,neutral
11561,positive
11562,positive
11563,positive
11564,positive
11565,neutral
11566,neutral
11567,positive
11568,positive
11569,neutral
11570,positive
11572,negative
11574,positive
11575,positive
11577,negative
11578,positive
11580,positive
11581,positive
11583,negative
11584,neutral
11585,positive
11586,positive
11589,positive
11590,neutral
11594,positive
11595,neutral
11596,positive
11597,positive
11599,positive
11601,neutral
11602,positive
11605,positive
11606,neutral
11607,neutral
11608,positive
11609,positive
11612,neutral
11613,neutral
11614,positive
11615,positive
11616,positive
11617,positive
11618,neutral
11619,positive
11621,positive
11622,neutral
11623,positive
11624,positive
11625,neutral
11626,positive
11627,neutral
11628,positive
11629,neutral
11630,positive
11631,positive
11632,neutral
11633,neutral
11634,positive
11635,neutral
11636,positive
11638,positive
11640,positive
11641,positive
11642,neutral
11643,positive
11644,neutral
11645,positive
11648,negative
11651,neutral
11655,positive
11657,positive
11658,positive
11659,neutral
11660,positive
11661,neutral
11663,positive
11665,positive
11667,neutral
11668,positive
11669,negative
11670,negative
11673,positive
11674,neutral
11676,neutral
11677,positive
11678,positive
11680,neutral
11681,neutral
11683,positive
11684,positive
11685,neutral
11687,positive
11688,positive
11690,positive
11692,neutral
11693,neutral
11696,positive
11697,neutral
11698,positive
11699,positive
11700,positive
11701,positive
11702,positive
11703,neutral
11704,positive
11705,positive
11706,positive
11708,positive
11709,positive
11710,positive
11711,positive
11714,positive
11715,positive
11716,neutral
11718,positive
11719,positive
11720,neutral
11721,positive
11722,positive
11723,positive
11724,positive
11725,positive
11727,neutral
11728,positive
11730,positive
11732,positive
11733,negative
11734,positive
11735,positive
11736,positive
11739,positive
11740,positive
11741,positive
11743,positive
11744,positive
11746,positive
11747,positive
11748,neutral
11749,positive
11750,positive
11751,positive
11752,neutral
11754,positive
11756,negative
11757,positive
11758,positive
11760,neutral
11762,positive
11765,positive
11766,neutral
11768,positive
11770,negative
11771,positive
11772,neutral
11773,neutral
11776,neutral
11778,positive
11779,positive
11780,neutral
11781,positive
11782,positive
11783,neutral
11785,neutral
11786,positive
11787,positive
11788,positive
11789,neutral
11790,positive
11792,positive
11794,positive
11795,positive
11796,neutral
11798,positive
11800,neutral
11801,neutral
11802,neutral
11803,neutral
11804,neutral
11805,positive
11808,positive
11809,positive
11810,neutral
11812,positive
11813,positive
11814,positive
11815,positive
11816,positive
11817,neutral
11819,positive
11820,positive
11821,positive
11825,positive
11826,positive
11827,positive
11828,positive
11833,neutral
11834,neutral
11835,positive
11836,positive
11837,positive
11838,positive
11839,neutral
11840,positive
11842,neutral
11845,positive
11846,positive
11847,neutral
11849,positive
11850,positive
11851,positive
11853,positive
11855,negative
11856,neutral
11857,positive
11858,neutral
11859,positive
11861,neutral
11862,neutral
11863,positive
11865,positive
11866,positive
11867,positive
11868,positive
11869,positive
11870,positive
11871,positive
11872,neutral
11874,positive
11876,positive
11877,positive
11879,positive
11880,positive
11881,positive
11882,positive
11883,positive
11885,neutral
11886,positive
11887,neutral
11888,neutral
11890,positive
11891,neutral
11892,neutral
11893,neutral
11894,negative
11895,positive
11898,positive
11899,positive
11900,positive
11902,neutral
11903,neutral
11904,positive
11905,positive
11907,positive
11908,positive
11909,positive
11910,neutral
11911,positive
11912,positive
11915,positive
11917,positive
11918,positive
11919,positive
11921,positive
11924,positive
11925,neutral
11926,positive
11928,positive
11929,positive
11931,neutral
11932,positive
11933,positive
11934,positive
11935,positive
11936,positive
11937,positive
11939,positive
11940,neutral
11941,negative
11942,neutral
11943,positive
11944,positive
11950,neutral
11951,neutral
11954,positive
11955,neutral
11956,positive
11957,positive
11958,positive
11959,neutral
11960,positive
11962,positive
11963,positive
11964,positive
11966,positive
11967,positive
11968,positive
11969,positive
11970,positive
11972,neutral
11973,positive
11974,positive
11975,positive
11976,neutral
11977,neutral
11978,neutral
11979,positive
11980,neutral
11982,neutral
11983,positive
11984,positive
11985,neutral
11988,positive
11989,positive
11994,positive
11995,positive
11996,negative
11997,positive
11999,positive
12003,neutral
12004,neutral
12007,positive
12008,positive
12010,neutral
12012,positive
12014,positive
12015,neutral
12017,neutral
12018,negative
12020,neutral
12024,positive
12025,positive
12026,positive
12027,neutral
12028,positive
12029,neutral
12030,neutral
12031,positive
12032,neutral
12034,positive
12035,neutral
12038,positive
12039,neutral
12041,positive
12042,negative
12043,negative
12044,positive
12045,positive
12047,neutral
12048,positive
12050,neutral
12051,negative
12052,positive
12053,neutral
12055,positive
12056,neutral
12058,positive
12060,positive
12062,positive
12063,negative
12064,neutral
12065,neutral
12068,neutral
12069,positive
12070,positive
12071,positive
12074,positive
12075,positive
12079,positive
12080,positive
12081,neutral
12082,positive
12083,positive
12084,positive
12086,neutral
12087,positive
12088,positive
12089,neutral
12091,neutral
12094,positive
12095,neutral
12096,negative
12097,positive
12098,neutral
12099,positive
12100,positive
12103,neutral
12104,neutral
12106,positive
12107,positive
12108,positive
12109,neutral
12111,neutral
12112,positive
12113,negative
12115,neutral
12117,positive
12118,positive
12119,neutral
12120,neutral
12121,negative
12122,neutral
12123,neutral
12124,positive
12125,positive
12126,neutral
12128,positive
12129,positive
12130,neutral
12131,negative
12132,neutral
12133,positive
12134,positive
12136,neutral
12137,negative
12138,positive
12139,positive
12140,positive
12142,positive
12143,neutral
12144,positive
12145,neutral
12147,positive
12148,positive
12149,positive
12150,positive
12153,positive
12154,positive
12155,positive
12156,positive
12157,positive
12158,neutral
12159,positive
12160,negative
12162,neutral
12163,positive
12165,positive
12167,negative
12168,neutral
12169,positive
12171,positive
12172,negative
12173,positive
12174,positive
12175,positive
12176,neutral
12177,neutral
12178,positive
12179,positive
12180,neutral
12181,positive
12183,positive
12184,positive
12186,positive
12187,positive
12188,neutral
12189,neutral
12190,positive
12191,positive
12192,positive
12193,positive
12195,neutral
12196,positive
12197,neutral
12198,negative
12200,positive
12202,positive
12203,neutral
12205,positive
12206,positive
12209,neutral
12210,positive
12211,neutral
12212,negative
12213,positive
12214,neutral
12216,neutral
12217,positive
12219,neutral
12221,positive
12222,positive
12224,positive
12225,neutral
12226,positive
12228,positive
12229,neutral
12230,neutral
12233,positive
12234,neutral
12235,neutral
12237,neutral
12238,positive
12240,neutral
12241,negative
12244,positive
12245,positive
12248,positive
12249,positive
12250,positive
12251,positive
12252,positive
12253,positive
12254,positive
12255,positive
12257,positive
12258,neutral
12259,positive
12260,neutral
12261,positive
12263,positive
12267,positive
12268,positive
12269,positive
12270,positive
12271,positive
12272,positive
12273,neutral
12274,positive
12278,positive
12279,positive
12280,positive
12282,positive
12283,positive
12284,neutral
12285,positive
12286,positive
12287,positive
12288,neutral
12289,neutral
12290,positive
12292,positive
12295,negative
12296,positive
12298,positive
12299,positive
12300,positive
12301,positive
12302,positive
12304,negative
12305,neutral
12306,positive
12307,positive
12308,neutral
12309,positive
12310,positive
12312,positive
12313,neutral
12315,negative
12316,neutral
12318,neutral
12319,positive
12320,positive
12321,positive
12322,positive
12323,positive
12324,positive
12325,neutral
12326,positive
12327,neutral
12328,positive
12329,neutral
12330,neutral
12331,positive
12333,positive
12334,neutral
12338,positive
12339,negative
12340,positive
12342,positive
12343,positive
12344,positive
12345,positive
12347,neutral
12351,positive
12353,neutral
12354,positive
12355,positive
12357,negative
12358,negative
12360,positive
12362,positive
12363,negative
12367,neutral
12370,negative
12372,positive
12375,neutral
12377,neutral
12378,positive
12380,positive
12383,negative
12384,positive
12385,negative
12388,positive
12389,neutral
12390,positive
12391,positive
12392,neutral
12393,positive
12394,neutral
12395,positive
12396,positive
12397,positive
12398,neutral
12399,positive
12400,negative
12403,positive
12404,positive
12406,positive
12407,neutral
12408,positive
12409,negative
12410,positive
12411,positive
12412,positive
12413,neutral
12414,positive
12415,negative
12419,neutral
12420,negative
12421,positive
12422,positive
12423,positive
12424,neutral
12427,positive
12428,positive
12429,positive
12431,neutral
12434,neutral
12435,positive
12436,positive
12437,positive
12438,positive
12440,neutral
12441,positive
12442,positive
12444,positive
12445,positive
12446,neutral
12449,positive
12450,positive
12451,positive
12452,positive
12453,positive
12454,neutral
12457,positive
12458,positive
12459,positive
12462,positive
12463,positive
12465,negative
12466,positive
12467,neutral
12468,neutral
12469,positive
12472,positive
12473,positive
12474,negative
12475,positive
12476,positive
12478,positive
12480,neutral
12481,neutral
12482,positive
12484,positive
12485,positive
12486,negative
12487,negative
12488,positive
12489,positive
12490,positive
12493,positive
12494,negative
12495,positive
12496,positive
12497,positive
12498,positive
12499,neutral
12500,positive
12501,neutral
12502,positive
12503,negative
12505,positive
12507,neutral
